config	experiment	group	mazeFile	numStartingPositions	pcSizes	minX	maxX	numX	minY	maxY	numY	traces	numEpisodes
c83	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36	-0.9733333333333334	0.9733333333333334	5	-1.3285714285714285	1.3285714285714285	6	0.30000000000000004	70000
c84	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36	-0.9733333333333334	0.9733333333333334	5	-1.3285714285714285	1.3285714285714285	6	0.4	70000
c85	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36	-0.9733333333333334	0.9733333333333334	5	-1.3285714285714285	1.3285714285714285	6	0.5	70000
c86	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36	-0.9733333333333334	0.9733333333333334	5	-1.3285714285714285	1.3285714285714285	6	0.6000000000000001	70000
c87	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36	-0.9733333333333334	0.9733333333333334	5	-1.3285714285714285	1.3285714285714285	6	0.7000000000000001	70000
c88	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36	-0.9733333333333334	0.9733333333333334	5	-1.3285714285714285	1.3285714285714285	6	0.8	70000
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36	-0.9733333333333334	0.9733333333333334	5	-1.3285714285714285	1.3285714285714285	6	0.9	70000
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4	-1.0	1.0	5	-1.3571428571428572	1.3571428571428572	6	0.0	70000
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4	-1.0	1.0	5	-1.3571428571428572	1.3571428571428572	6	0.1	70000
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4	-1.0	1.0	5	-1.3571428571428572	1.3571428571428572	6	0.2	70000
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4	-1.0	1.0	5	-1.3571428571428572	1.3571428571428572	6	0.30000000000000004	70000
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4	-1.0	1.0	5	-1.3571428571428572	1.3571428571428572	6	0.4	70000
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4	-1.0	1.0	5	-1.3571428571428572	1.3571428571428572	6	0.5	70000
c96	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4	-1.0	1.0	5	-1.3571428571428572	1.3571428571428572	6	0.6000000000000001	70000
