config	experiment	group	mazeFile	numStartingPositions	pcSizes	minX	maxX	numX	minY	maxY	numY	traces	numEpisodes	run_id
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	18
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	19
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	20
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	21
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	22
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	23
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	24
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	0
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	1
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	2
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	3
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	4
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	5
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	6
